"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"R6KTS39R","conferencePaper","2008","McBride, William D.; Greene, Catherine","The profitability of organic soybean production","Annual Meeting","","","","http://ageconsearch.umn.edu/bitstream/6449/2/465035.pdf","","July 27-29, 2008","2014-06-06 13:18:38","2014-06-06 13:23:00","2014-06-06 13:18:03","","","","","","","","","","","","","Florida","","","","","","","","","","/home/paul/.mozilla/firefox/quuvkujd.default-1395261540826/zotero/storage/EKWRX68E/mcbride_profitability_2009a.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","American Agricultural Economics Association","","","","","","","","","","","","","","",""
"R7ZU9CIN","journalArticle","1981","White, Howard D.; Griffith, Belver C.","Author cocitation: A literature measure of intellectual structure","Journal of the American Society for Information Science","","1097-4571","10.1002/asi.4630320302","http://onlinelibrary.wiley.com.proxy1.cl.msu.edu/doi/10.1002/asi.4630320302/abstract","It is shown that the mapping of a particular area of science, in this case information science, can be done using authors as units of analysis and the cocitations of pairs of authors as the variable that indicates their “distances” from each other. The analysis assumes that the more two authors are cited together, the closer the relationship between them. The raw data are cocitation counts drawn online from Social Scisearch (Social Sciences Citation Index) over the period 1972–1979. The resulting map shows (1) identifiable author groups (akin to “schools”) of information science, (2) locations of these groups with respect to each other, (3) the degree of centrality and peripherality of authors within groups, (4) proximities of authors within group and across group boundaries (“border authors” who seem to connect various areas of research), and (5) positions of authors with respect to the map's axes, which were arbitrarily set spanning the most divergent groups in order to aid interpretation. Cocitation analysis of authors offers a new technique that might contribute to the understanding of intellectual structure in the sciences and possibly in other areas to the extent that those areas rely on serial publications. The technique establishes authors, as well as documents, as an effective unit in analyzing subject specialties.","May 1, 1981","2015-04-20 12:46:13","2015-04-20 12:46:13","2015-04-20 12:46:13","163-171","","3","32","","J. Am. Soc. Inf. Sci.","Author cocitation","","","","","","","en","Copyright © 1981 Wiley Periodicals, Inc., A Wiley Company","","","","Wiley Online Library","","","","/home/paul/.mozilla/firefox/quuvkujd.default-1395261540826/zotero/storage/FWWIZZJ2/white-author-1981.pdf","","Bibliographic network mapping","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R96MJSGR","journalArticle","2013","Glenn, Edward P.; Flessa, Karl W.; Pitt, Jennifer","Restoration potential of the aquatic ecosystems of the Colorado River Delta, Mexico: Introduction to special issue on “Wetlands of the Colorado River Delta”","Colorado Delta Wetlands","","0925-8574","10.1016/j.ecoleng.2013.04.057","http://www.sciencedirect.com/science/article/pii/S0925857413001754","Abstract The delta of the Colorado River in Mexico supports about a million hectares of riparian, marsh and estuarine habitats of international importance. Some of these habitats depend on flows of fresh and brackish water from the U.S. and Mexico. Up to now, these flows were the incidental result of water management actions taken to provide water for agriculture and municipal use, protect against flooding, and dispose of saline agricultural return flows. This paper briefly describes the wetlands and documents recent bi-national efforts to provide environmental flows to the delta, codified in Minutes 306, 316 and 319 of the water treaty between the U.S. and Mexico for the utilization of Colorado River water. Providing water for environmental uses in this watershed will be a daunting task given the many competing uses for water and expected diminished flows due to climate change. The paper serves as an introduction to a special issue of Ecological Engineering, Wetlands of the Colorado River Delta, which contributes 17 new research articles to the science based on these diverse aquatic habitats. We hope these studies will be useful to those developing management strategies to preserve and enhance these habitats for the future.","October 2013","2014-09-21 02:40:43","2014-09-21 02:40:43","","1-6","","0","59","","Ecological Engineering","","","","","","","","","","","","","","","","","","","Arid lands; Biosphere Reserve; Cienega de Santa Clara; Estuary; Pacific Flyway; Riparian; U.S./Mexico water treaty","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R9HXNQAC","encyclopediaArticle","2014","","Co-citation","Wikipedia, the free encyclopedia","","","","http://en.wikipedia.org/w/index.php?title=Co-citation&oldid=619191869","Co-citation, like Bibliographic Coupling, is a semantic similarity measure for documents that makes use of citation relationships. Co-citation is defined as the frequency with which two documents are cited together by other documents. If at least one other document cites two documents in common these documents are said to be co-cited. The more co-citations two documents receive, the higher their co-citation strength, and the more likely they are semantically related. The figure to the right illustrates the concept of co-citation and a more recent variation of co-citation which accounts for the placement of citations in the full text of documents. The figure's left image shows the Documents A and B, which are both cited by Documents C, D and E; thus Documents A and B have a co-citation strength, or co-citation index of three. This score is usually established using citation indexes. Documents featuring high numbers of co-citations are regarded as more similar. The figure's right image shows a citing document which cites the Documents 1, 2 and 3. Both the Documents 1 and 2 and the Documents 2 and 3 have a co-citation strength of one, given that they are cited together by exactly one other document. However, Documents 2 and 3 are cited in much closer proximity to each other in the citing document compared to Document 1. To make co-citation a more meaningful measure in this case, a Co-Citation Proximity Index (CPI) can be introduced to account for the placement of citations relative to each other. Documents co-cited at greater relative distances in the full text receive lower CPI values. Gipp and Beel were the first to propose using modified co-citation weights based on proximity. Henry Small and Irina Marshakova are credited for introducing co-citation analysis in 1973. Both researchers came up with the measure independently, although Marshakova gained less credit, likely because her work was published in Russian. Co-citation analysis provides a forward-looking assessment on document similarity in contrast to Bibliographic Coupling, which is retrospective. The citations a paper receives in the future depend on the evolution of an academic field, thus co-citation frequencies can still change. In the to the right, for example, Doc A and Doc B may still be co-cited by future documents, say Doc F and Doc G. This characteristic of co-citation allows for a dynamic document classification system when compared to Bibliographic Coupling. Over the decades, researchers proposed variants or enhancements to the original co-citation concept. Howard White introduced author co-citation analysis in 1981. Gipp and Beel proposed Co-citation Proximity Analysis (CPA) and introduced the CPI as an enhancement to the original co-citation concept in 2009. Co-citation Proximity Analysis considers the proximity of citations within the full-texts for similarity computation and therefore allows for a more fine-grained assessment of semantic document similarity using co-citation.","2014-07-30T21:06:08Z","2015-04-20 13:03:04","2015-04-20 13:03:04","2015-04-20 13:03:04","","","","","","","","","","","","","","en","Creative Commons Attribution-ShareAlike License","","","","Wikipedia","","Page Version ID: 619191869","","/home/paul/.mozilla/firefox/quuvkujd.default-1395261540826/zotero/storage/Z34U93WS/Co-citation.html","","Bibliographic network mapping","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RAT2P8RF","journalArticle","2011","Snäll, Tord; Kindvall, Oskar; Nilsson, Johan; Pärt, Tomas","Evaluating citizen-based presence data for bird monitoring","Biological Conservation","","0006-3207","10.1016/j.biocon.2010.11.010","http://dx.doi.org/10.1016/j.biocon.2010.11.010","Species monitoring is one key approach to assess human impact on nature. Four main approaches have been applied in bird monitoring: comparing distribution atlases from different times, repeated monitoring programmes, checklist programmes, and species-specific surveys. We evaluate the potential of another type of data for monitoring: presence-only data on species sightings reported voluntarily by the public to open-access internet platforms, here the Species Gateway (SG) in Sweden. We regressed data on the 242 bird species observed 2001–2009 in the Swedish Bird Survey (SBS) against the corresponding SG data. We also investigated the relationship for groups of species utilizing different habitats and displaying a significant inter-annual variation, a coefficient of variation &gt;0.3 according to the SBS. We found support for a positive relationship in inter-annual variation in population level between the two datasets. However, the species subsets displayed variation from positive to negative correlations. Restricting the analysis to species with high inter-annual variation increased the positive correlation between the data sets. The reason for the mismatch between the two datasets may be explained by temporal changes in the willingness to report certain common species to the SG. Another reason may be an imbalance in the coverage of common versus uncommon species among the two datasets. The use of voluntary citizen-based data requires great care and good knowledge of the limitation of the data. If these requirements are fulfilled, we suggest that they may be a complement to standardised programmes, especially for assessing uncommon species of conservation concern.","2011-02","2012-12-30 23:47:44","2012-12-30 23:47:44","2012-12-20","804-810","","2","144","","Biological Conservation","","","","","","","","","","","","","ScienceDirect","","","","/home/paul/.mozilla/firefox/quuvkujd.default-1395261540826/zotero/storage/Z9WAASTW/snall_evaluating_2011.pdf","","","Bayesian hierarchical model; Bird; Citizen science; GBIF; Presence-only","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBJQF4MF","journalArticle","2014","Small, Henry; Boyack, Kevin W.; Klavans, Richard","Identifying emerging topics in science and technology","Research Policy","","0048-7333","10.1016/j.respol.2014.02.005","http://www.sciencedirect.com/science/article/pii/S0048733314000298","The identification of emerging topics is of current interest to decision makers in both government and industry. Although many case studies present retrospective analyses of emerging topics, few studies actually nominate emerging topics for consideration by decision makers. We present a novel approach to identifying emerging topics in science and technology. Two large scale models of the scientific literature, one based on direct citation, and the other based on co-citation, are combined to nominate emerging topics using a difference function that rewards clusters that are new and growing rapidly. The top 25 emergent topics are identified for each year 2007 through 2010. These topics are classified and characterized in various ways in order to understand the motive forces behind their emergence, whether scientific discovery, technological innovation, or exogenous events. Topics are evaluated by searching for recent major awards associated with the topic or its key researchers. The evidence presented suggests that the methodology nominates a viable list of emerging topics suitable for inspection by decision makers.","October 2014","2015-02-12 19:41:09","2015-02-12 19:41:09","2015-02-12 19:41:09","1450-1467","","8","43","","Research Policy","","","","","","","","","","","","","ScienceDirect","","","","/home/paul/.mozilla/firefox/quuvkujd.default-1395261540826/zotero/storage/N2UPWSNV/small-identifying-2014.pdf","","Bibliographic network mapping","Citation-based modeling; Emerging topics; Exogenous events; Scientific discovery; Technological innovation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RDHK3DU3","journalArticle","2006","Rajasekaran, Lada R.; Astatkie, T.; Caldwell, C.","Seeding rate and seed spacing modulate root yield and recovery of slicer and dicer carrots differently","Scientia Horticulturae","","0304-4238","10.1016/j.scienta.2005.10.002","http://www.sciencedirect.com/science/article/pii/S0304423805003286","Field experiments were conducted on carrot (Daucus carota var. sativus), involving a slicer variety, Caro choice; and a dicer variety, Red Core Chantenay (RCC), to determine the interactive effects of seeding rates (SR) and line spacings (LS), to identify optimal SR and LS and to understand the influence of various seed spacings on yield and root recovery. Caro choice and RCC were sown at various seeding rates: 18, 22, 27, 33 (slicer); 9, 12, 14, 18 (dicer) seeds 30 cm−1 at three different line spacings: 2.5, 3.8 and 5.7 cm. The interaction between SR and LS on total root yield and yield of supreme quality roots (1.9–3.1 cm diameter) was not significant whereas, the interaction for recovery of root grades was significant for Caro choice. In contrast, the interaction between SR and LS was marginally significant for the total yield and for the yield of supreme quality roots (3.8–5.1 cm diameter) but not for the recovery percentage of any of the root grades in RCC. A line spacing of 3.8 cm and SR of 22 seeds 30 cm−1 for Caro choice, and LS of 5.7 cm and SR of 18 seeds 30 cm−1 for RCC were optimal to obtain the highest total and supreme quality root yield, respectively. Seed spacing between the range of 4.6–38 cm2 exhibited a significantly negative relationship with total root yield and marginally significant positive relationship with the recovery percentage of 1.9–3.8 cm roots in Caro choice. Neither total yield nor recovery percentage of 3.8–5.1 cm roots showed any significant relationship with seed spacing in RCC, suggesting that RCC may be less sensitive to the spatial variations compared to Caro choice and would adjust physiologically and/or morphologically to equalize yield.","February 27, 2006","2014-09-21 02:42:26","2014-09-21 02:42:26","","319-324","","4","107","","Scientia Horticulturae","","","","","","","","","","","","","","","","","","","Plant density; Processing carrot; Regression; Yield and grade modeling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RDVNUIU9","journalArticle","2013","Firbank, Les; Bradbury, Richard B.; McCracken, David I.; Stoate, Chris","Delivering multiple ecosystem services from Enclosed Farmland in the UK","Landscape ecology and biodiversity in agricultural landscapes","","0167-8809","10.1016/j.agee.2011.11.014","http://www.sciencedirect.com/science/article/pii/S016788091100394X","Here, we review the delivery of ecosystem services from Enclosed Farmland in the UK, and explore how the expected demands for ecosystem services might be met in the future. Most Enclosed Farmland is managed for agriculture; the UK is 60% self-sufficient in foods. Pollinators are in serious decline, but little is known of trends of predators of crop pests. Effects of agriculture on water quality and climate regulation are negative but improving; GHG emissions fell by 20% between 1990 and 2008. Recent declines in numbers of some farmland birds and in plant species richness have been halted, though not reversed. Enclosed Farmland provides considerable leisure and cultural value. Effective delivery of multiple ecosystem services requires improved understanding of how ecosystem services are generated, and of their economics and governance. Food production can be integrated with the delivery of other ecosystem services by promoting a diversity of farming systems and allocating land to different ecosystem services according to its suitability. Approaches include, minimising negative environmental impacts of food production through technology; mitigating environmental harm by managing areas for environmental benefit, from patches within fields to much larger areas; and developing markets and regulations for environmental protection.","February 15, 2013","2014-09-21 02:40:50","2014-09-21 02:40:50","","65-75","","0","166","","Agriculture, Ecosystems & Environment","","","","","","","","","","","","","","","","","","","External costs; Land sparing; Land use optimisation; Multifunctional; sustainable agriculture; Trade-offs; UK National Ecosystem Assessment","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RG3JIJI4","note","","","","","","","","","","","2012-12-30 23:47:44","2013-10-30 03:11:42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RHXRS8SD","journalArticle","2011","Beaubien, Elisabeth G.; Hamann, Andreas","Plant phenology networks of citizen scientists: recommendations from two decades of experience in Canada","International Journal of Biometeorology","","0020-7128, 1432-1254","10.1007/s00484-011-0457-y","http://dx.doi.org/10.1007/s00484-011-0457-y","Plant phenology networks of citizen scientists have a long history and have recently contributed to our understanding of climate change effects on ecosystems. This paper describes the development of the Alberta and Canada PlantWatch programs, which coordinate networks of citizen scientists who track spring development timing for common plants. Tracking spring phenology is highly suited to volunteers and, with effective volunteer management, observers will stay loyal to a phenology program for many years. Over two decades beginning in 1987, Alberta PlantWatch volunteers reported 47,000 records, the majority contributed by observers who participated for more than 9 years. We present a quantitative analysis of factors that determine the quality of this phenological data and explore sources of variation. Our goal is to help those who wish to initiate new observer networks with an analysis of the effectiveness of program protocols including selected plant species and bloom stages.","2011-11-01","2012-12-30 23:47:44","2012-12-30 23:47:44","2012-12-20","833-841","","6","55","","Int J Biometeorol","Plant phenology networks of citizen scientists","","","","","","","en","","","","","link.springer.com","","","","/home/paul/.mozilla/firefox/quuvkujd.default-1395261540826/zotero/storage/TWG6B53V/beaubien_plant_2011.pdf","","","Animal Physiology59; Biophysics and Biological Physics61; Canada; Citizen science; Climate change; Environmental Health60; Environment, general57; Flowering; Meteorology/Climatology56; Phenology; Plant Physiology58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RJHBQPQ7","journalArticle","1994","Laronne, Jonathan B.; Reid, Ian; Yitshak, Yitshak; Frostick, Lynne E.","The non-layering of gravel streambeds under ephemeral flood regimes","Journal of Hydrology","","0022-1694","10.1016/0022-1694(94)90266-6","http://www.sciencedirect.com/science/article/pii/0022169494902666","The two-layer format common to perennial streambeds, in which a relatively coarse armour overlies a finer subarmour, develops as a function of both the ingress and subsequent near-surface winnowing of interstitial material and the selective non-entrainment or slower transport velocity of coarse clasts. Ephemeral streams appear to lack such vertical layering or are characterized by weak layer development. Some of this may be due to the degree of mixing associated with the scour-and-fill process. However, continuous monitoring of bedload discharge in the Nahal Yatir in the northern Negev Desert reveals that sediment transport rates are extremely high so that the chance of armour layer development through selective non-entrainment is much reduced. Indeed, a comparison of the bedload and bed material size-distributions confirms a high degree of similarity and hints at equal mobility regardless of clast size. The monitoring programme also indicates that the bed becomes highly mobile at comparatively modest fluid shear, so that practically all floods are associated with high transport rates. Consequently, the winnowing that might be brought about by low transport-rate events does not occur. Even within a single event, winnowing is precluded by the rapid nature of flow recession that is so characteristic of flash-floods. The high degree of bed material mobility is attributable, in part, to the lack of strength that would otherwise be a corollary of armour development. However, it also highlights the divergent nature of the feedback loops that govern the relationship between flow and channel deposit in ephemeral and perennial systems.","July 1994","2014-09-21 02:41:23","2014-09-21 02:41:23","","353-363","","1–4","159","","Journal of Hydrology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RSFI45HT","note","","","","","","","","","","","2012-12-30 23:47:44","2012-12-30 23:47:44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RVMEUQED","journalArticle","2007","Cooper, Caren B.; Hochachka, Wesley M.; Dhondt, André A.","Contrasting natural experiments confirm competition between house finches and house sparrows","Ecology","","0012-9658","10.1890/06-0855","http://dx.doi.org/10.1890/06-0855","After House Finches were introduced from the western to the eastern United States and rapidly increased in numbers, House Sparrows declined, leading to suggestions that the decline was caused by interspecific competition. However, other potential causes were not excluded. The rapid decline in House Finches following the emergence of a new disease (mycoplasmal conjunctivitis) caused by a novel strain of Mycoplasma gallisepticum (MG) in 1994 has provided a natural experiment and an opportunity to revisit the hypothesis that interspecific competition from House Finches drives population changes in House Sparrows. If true, the recent decline in House Finches should lead to an increase in House Sparrows. In this paper we test the hypothesis that House Sparrow and House Finch numbers in the northeastern United States vary inversely by examining data from three independent volunteer programs that monitor bird species' abundance and distribution (Christmas Bird Count, Project FeederWatch, and Breeding Bird Survey). In the first analysis we found that House Sparrow and House Finch numbers varied inversely during a time interval when House Finches were increasing and a time interval when House Finches were decreasing. In the second analysis, we found that the rates of geometric change in House Sparrow abundance (ln[HOSPt+1/HOSPt]) were negatively correlated with initial House Finch (HOFIt) and sparrow (HOSPt) abundances at individual sites, irrespective of the time period. Given that finch range expansion and subsequent declines in abundance are the result of two very different phenomena, it would be very unlikely for apparent competition or spurious correlations to cause the observed concomitant changes in House Sparrow abundance. We conclude that interspecific competition exists between these two species.","2007-04-01","2012-12-30 23:47:44","2012-12-30 23:47:44","2012-12-20","864-870","","4","88","","Ecology","","","","","","","","","","","","","ESA Journals","","","","/home/paul/.mozilla/firefox/quuvkujd.default-1395261540826/zotero/storage/SDFAWP8T/cooper_contrasting_2007.pdf","","","Carpodacus mexicanus76; Citizen Science77; exotic species78; House Finch79; House Sparrow80; interspecific competition81; invasive species82; mycoplasmal conjunctivitis83; Passer domesticus84","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RWGGQT56","journalArticle","2008","Zheljazkov, Valtcho D.; Pickett, Kelly M.; Caldwell, Claude D.; Pincock, James A.; Roberts, Jeffrey C.; Mapplebeck, Lloyd","Cultivar and sowing date effects on seed yield and oil composition of coriander in Atlantic Canada","Industrial Crops and Products","","0926-6690","10.1016/j.indcrop.2008.01.011","http://www.sciencedirect.com/science/article/pii/S0926669008000162","The hypothesis of this study was that coriander grown in the cool wet conditions of Atlantic Canada would have comparable oil composition to coriander oil marketed internationally and would have a potential as a cash crop for the region. Field experiments were conducted in 2001 and 2002 to evaluate the effect of seeding date (24 May and 8 June) and location (Truro and Canning, Nova Scotia) on yield and essential oil quality of coriander cultivars ‘Jantar’ and ‘Alekseevski’. Plants grew well and had normal to high seed essential oil content. However, seed and essential oil yields were low, suggesting that the crop would not compete well for a place in Atlantic Canada agriculture. In both years, the earlier seeding date (24 May) enhanced productivity. The two cultivars had dissimilar oil content, oil and seed yields. The oil composition of tested cultivars was similar to coriander oils from India and Hungary with linalool as the main component. Hence, essential oil produced in Atlantic Canada should be easily marketed as are the essential oils produced in India and Hungary. Coriander seeds produced in Atlantic Canada contained normal to high amount of linalool (64–84.6%). The other oil constituents were camphor (3.4–6.2%), α-pinene (1.2–3.2%), phellandrene (1.7–4.1%), linalyl acetate (2.4–3.3%), limonene (0.7–1.8%), para-cymene (0.5–1.3%), and geranyl acetate (0.9–1.6). Both cultivar and seeding date affected oil composition. Further research on fall and early spring seeding dates and on the crop mineral nutrition is needed in the region to increase seed yields and essential oil productivity.","July 2008","2014-09-21 02:42:12","2014-09-21 02:42:12","","88-94","","1","28","","Industrial Crops and Products","","","","","","","","","","","","","","","","","","","‘Alekseevski’; Coriandrum sativum; Essential oil; Hydrodistillation; ‘Jantar’; Oil composition; Seeding date; Umbelliferae","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S22VUZIM","journalArticle","2011","Hufnagl-Eichiner, Stefanie; Wolf, Steven A.; Drinkwater, Laurie E.","Assessing social–ecological coupling: Agriculture and hypoxia in the Gulf of Mexico","Special Issue on The Politics and Policy of Carbon Capture and Storage","","0959-3780","10.1016/j.gloenvcha.2010.11.007","http://www.sciencedirect.com/science/article/pii/S095937801000110X","Analysis and enhancement of “coupling” of social–ecological systems (SES) has emerged as a leading theme in sustainability studies. However, as an analytical concept that can support empirical research, coupling has not been adequately developed. This study synthesizes concepts from environmental sociology and ecological sciences to derive three criteria to assess adaptive coupling of an SES: prevention orientation, spatial targeting and temporal targeting. We apply our criteria to the case of nitrogen pollution from agriculture in the Mississippi River Basin (MRB) and resulting hypoxia in the Gulf of Mexico. We analyzed the federal agricultural research and development portfolio to assess the character of investments in knowledge creation and how patterns of investment have changed over time. While superficial assessment of the data suggests that public spending on nitrogen relevant research constitutes a substantive response to the problem of Gulf hypoxia, disaggregating the data highlights an ineffectual response. Specifically, we find that spatial and temporal targeting of investment of socioeconomic resources in the MRB is poorly aligned with the nature of ecological risks confronting the region. In addition to this policy relevant result, our study highlights the importance of geographically referenced data and attention to relevant scales of analysis. Further, the paper demonstrates opportunities to advance concepts and empirical understanding of social–ecological coupling through interdisciplinary research on interfaces that mediate interactions in SES, for example publicly funded research aimed at agricultural practice and environmental conservation in the MRB.","May 2011","2014-09-21 02:41:56","2014-09-21 02:41:56","","530-539","","2","21","","Global Environmental Change","","","","","","","","","","","","","","","","","","","Coupled system; Gulf of Mexico; Mississippi River; Public agricultural research; Social–ecological interface; Targeting","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S8XZFHZ7","journalArticle","2008","Nerbonne, Julia Frost; Nelson, Kristen C.","Volunteer macroinvertebrate monitoring: Tensions among group goals, data quality, and outcomes","Environmental Management","","0364-152X, 1432-1009","10.1007/s00267-008-9103-9","http://dx.doi.org/10.1007/s00267-008-9103-9","Volunteer monitoring of natural resources is promoted for its ability to increase public awareness, to provide valuable knowledge, and to encourage policy change that promotes ecosystem health. We used the case of volunteer macroinvertebrate monitoring (VMM) in streams to investigate whether the quality of data collected is correlated with data use and organizers’ perception of whether they have achieved these outcomes. We examined the relation between site and group characteristics, data quality, data use, and perceived outcomes (education, social capital, and policy change). We found that group size and the degree to which citizen groups perform tasks on their own (rather than aided by professionals) positively correlated with the quality of data collected. Group size and number of years monitoring positively influenced whether a group used their data. While one might expect that groups committed to collecting good-quality data would be more likely to use it, there was no relation between data quality and data use, and no relation between data quality and perceived outcomes. More data use was, however, correlated with a group’s feeling of connection to a network of engaged citizens and professionals. While VMM may hold promise for bringing citizens and scientists together to work on joint conservation agendas, our data illustrate that data quality does not correlate with a volunteer group’s desire to use their data to promote regulatory change. Therefore, we encourage scientists and citizens alike to recognize this potential disconnect and strive to be explicit about the role of data in conservation efforts.","2008-09-01","2012-12-30 23:47:44","2012-12-30 23:47:44","2012-12-20","470-479","","3","42","","Environmental Management","Volunteer Macroinvertebrate Monitoring","","","","","","","en","","","","","link.springer.com","","","","/home/paul/.mozilla/firefox/quuvkujd.default-1395261540826/zotero/storage/2UIKSV35/nerbonne_volunteer_2008.pdf","","","Atmospheric Protection/Air Quality Control/Air Pollution57; Citizen science; Collaborative conservation; Data quality; Ecology59; Environmental Management60; Forestry Management56; Macroinvertebrate monitoring; Nature Conservation58; Resource mobilization theory; Volunteer monitoring; Waste Water Technology / Water Pollution Control / Water Management / Aquatic Pollution55","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAJ6TQ9K","journalArticle","2010","Ryder, Thomas B.; Reitsma, Robert; Evans, Brian; Marra, Peter P.","Quantifying avian nest survival along an urbanization gradient using citizen- and scientist-generated data","Ecological Applications","","1051-0761","10.1890/09-0040.1","http://dx.doi.org/10.1890/09-0040.1","Despite the increasing pace of urbanization little is known about the factors that limit bird populations (i.e., population-level processes) within the urban/suburban land-use matrix. Here, we report rates of nest survival within the matrix of an urban land-use gradient in the greater Washington, D.C., USA, area for five common songbirds using data collected by scientists and citizens as part of a project called Neighborhood Nestwatch. Using program MARK, we modeled the effects of species, urbanization at multiple spatial scales (canopy cover and impervious surface), and observer (citizen vs. scientist) on nest survival of four open-cup and one cavity-nesting species. In addition, artificial nests were used to determine the relative impacts of specific predators along the land-use gradient. Our results suggest that predation on nests within the land-use matrix declines with urbanization but that there are species-specific differences. Moreover, variation in nest survival among species was best explained by urbanization metrics measured at larger “neighborhood” spatial scales (e.g., 1000 m). Trends were supported by data from artificial nests and suggest that variable predator communities (avian vs. mammalian) are one possible mechanism to explain differential nest survival. In addition, we assessed the quality of citizen science data and show that citizens had no negative effect on nest survival and provided estimates of nest survival comparable to Smithsonian biologists. Although birds nesting within the urban matrix experienced higher nest survival, individuals also faced a multitude of other challenges such as contaminants and invasive species, all of which could reduce adult survival.","2010-03-01","2012-12-30 23:47:44","2012-12-30 23:47:44","2012-12-20","419-426","","2","20","","Ecological Applications","","","","","","","","","","","","","ESA Journals","","","","/home/paul/.mozilla/firefox/quuvkujd.default-1395261540826/zotero/storage/TETNPIDM/ryder_quantifying_2010.pdf","","","artificial nests77; citizen science78; land-use matrix79; MARK80; nest survival81; predation pressure82; urbanization83","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SESVKRFK","journalArticle","2005","Gibson, KD; Johnson, WG; Hillger, DE","Farmer perceptions of problematic corn and soybean weeds in Indiana","WEED TECHNOLOGY","","0890-037X","10.1614/WT-04-309R.1","","Corn and soybean farmers across Indiana were surveyed in 2003 to determine the perceived importance of weeds at the state and district levels. Weeds were considered the primary crop pest by 69 to 84% of farmers, depending on district. Diseases or insects were ranked first by no more than 14% of farmers and nematodes were ranked first by no more than 11%. Giant ragweed, Canada thistle, common lambsquarters, common cocklebur, and velvetleaf were considered the most problematic summer annual and perennial weeds statewide. Chickweed, horseweed, dandelion, and henbit were considered the most problematic winter annual weeds statewide. However, no weed species was listed by more than 41% of farmers statewide suggesting that relatively unique weed management problems may exist on many farms. Also, the perceived importance of most weed species varied substantially among Indiana's nine districts. For example, velvetleaf was not listed as a problematic weed by any farmers in three districts. Burcucumber was not considered a statewide problem but was listed among the top three weeds by 14 and 16% of farmers in two southern districts. This survey supports the idea that educational programs focused on weed management should be tailored to geographic regions within Indiana.","OCT-DEC 2005","2015-06-01 16:22:22","2015-06-01 16:22:22","","1065-1070","","4","19","","","","","","","","","","English","","","","","","","","","","","# SORHU; # SORVU; Perennial; pests; SORGHUM BICOLOR; SORGHUM HALEPENSE; summer annual; weed rankings; winter annual","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
